location,date,new_cases_per_million,new_deaths_per_million
South America,2020-04-06,2.1600925906081,0.525357021462548
South America,2020-04-13,3.07538615461538,0.620483682299543
South America,2020-04-20,3.12441994616601,0.721110255092798
South America,2020-04-27,4.01447381359002,1.06018866245589
South America,2020-05-04,5.29735783197624,0.995489829179585
South America,2020-05-11,4.97322832775653,1.23773987574126
South America,2020-05-18,6.96807003409122,1.52282631970951
South America,2020-05-25,7.31266025465425,1.64651146367099
South America,2020-06-01,7.62397534098845,1.4380542409798
South America,2020-06-08,7.84576318786133,1.87962762269552
South America,2020-06-15,8.84171928982141,1.5053238854147
South America,2020-06-22,9.16793324583027,1.55016128193166
South America,2020-06-29,9.38626656344257,1.68700918788251
South America,2020-07-06,8.88048422103209,1.6592166826548
South America,2020-07-13,9.09092954543153,1.70352575560219
South America,2020-07-20,9.60499869859439,1.76578594399208
South America,2020-07-27,11.3107913074197,2.00124960961895
South America,2020-08-03,9.73878842567185,1.86868938028769
South America,2020-08-10,10.7700046425245,1.88759105740624
South America,2020-08-17,10.3913906672784,1.82318402801253
South America,2020-08-24,10.784525951566,1.93984535466104
South America,2020-08-31,13.1259666310714,1.78521707363558
South America,2020-09-07,8.03118920210451,3.89384129106465
South America,2020-09-14,9.86220056579666,1.69469761314519
South America,2020-09-21,9.27609831771958,1.57987341265052
South America,2020-09-28,9.53729521405309,1.58271917913444
South America,2020-10-05,9.67770633983073,1.65801085641802
South America,2020-10-12,8.4491419682711,1.40712472794703
South America,2020-10-19,10.9206684777078,1.68967452487158
South America,2020-10-26,9.61379217582739,1.511290838985
South America,2020-11-02,8.42353844889426,1.43909693905588
South America,2020-11-09,8.23134253934314,1.44291371883422
South America,2020-11-16,8.71567553319879,1.39391534893623
South America,2020-11-23,8.5392037099486,1.31339255365637
South America,2020-11-30,9.42984623416522,1.39713993572584
South America,2020-12-07,8.9356029455208,1.35351394525509
South America,2020-12-14,10.3935075888749,1.57003184681076
South America,2020-12-21,10.554240853799,1.56556698994326
South America,2020-12-28,10.1241295922168,1.51525575399006
