country_region_code,date,Retail & Recreation,Grocery & Pharmacy,Parks,Transit stations,Workplaces,Residential
ES,4/8/2020,-87.34920635,-32.88888889,-72.79365079,-79.83870968,-70.25396825,27.70491803
ES,4/9/2020,-92.93650794,-74.76190476,-80.41269841,-87.83333333,-83.74603175,34.54098361
ES,4/10/2020,-96.03174603,-91.9047619,-85.68253968,-91.57377049,-87.73015873,41.8
ES,4/11/2020,-92.04761905,-46.55555556,-83.55555556,-83.95,-61.3015873,25.6557377
ES,4/12/2020,-94.41269841,-76.6557377,-86.84126984,-88.93442623,-64.46031746,22.58333333
ES,4/13/2020,-89.3015873,-64.06349206,-74.92063492,-81.96774194,-71.93650794,29.40983607
ES,4/14/2020,-86.3968254,-43.61904762,-70.34920635,-77.48387097,-63.33333333,25.91803279
ES,4/15/2020,-87.31746032,-48.01587302,-72.87301587,-78.40322581,-63.68253968,27.39344262
ES,4/16/2020,-87.07936508,-48.80952381,-72,-78.48387097,-63.73015873,27.86885246
ES,4/17/2020,-88.34920635,-48.22222222,-74.6984127,-80.14516129,-63.07936508,31.37704918
ES,4/18/2020,-92.22222222,-55.26984127,-82.44444444,-83.25806452,-58.34920635,25.29508197
ES,4/19/2020,-94.07936508,-76.51612903,-86.6984127,-88.15,-62.63492063,22.31666667
ES,4/20/2020,-86,-54,-70.06349206,-77.61290323,-61.61904762,25.67213115
ES,4/21/2020,-86.25396825,-50.26984127,-72,-78,-61.71428571,26.24590164
ES,4/22/2020,-85.98412698,-46.77777778,-69.55555556,-77.03174603,-61.36507937,26.27868852
ES,4/23/2020,-87.52380952,-57.74603175,-71,-79.47619048,-66.6031746,28.55737705
ES,4/24/2020,-87.33333333,-45.14285714,-72.34920635,-78.31746032,-61.6984127,30.3442623
ES,4/25/2020,-91.52380952,-52.93650794,-81.96825397,-82.3968254,-56.9047619,24.95081967
ES,4/26/2020,-91.49206349,-67.75806452,-76.3015873,-83.01612903,-59.42857143,21.28333333
ES,4/27/2020,-83.73015873,-49.03174603,-61.11111111,-73.91935484,-58.93650794,24.55737705
ES,4/28/2020,-83.80952381,-45.73015873,-59.33333333,-73.72580645,-59.71428571,24.54098361
ES,4/29/2020,-83.57142857,-41.38095238,-59.14285714,-72.77777778,-59.14285714,25.04918033
ES,4/30/2020,-81.68253968,-30.01587302,-59.20634921,-72.01587302,-59.14285714,24.47540984
ES,5/1/2020,-93.3015873,-88.22222222,-72.07936508,-86.22580645,-84.03174603,38.83606557
ES,5/2/2020,-83.93650794,-31.34920635,-42.46031746,-63.29032258,-50.42857143,20.78688525
ES,5/3/2020,-82.71428571,-41.85,-41.58730159,-64.32258065,-49.44444444,17.41666667
ES,5/4/2020,-74.33333333,-33.71428571,-22.22222222,-59.22580645,-53.73015873,20.42622951
ES,5/5/2020,-74.61904762,-32.06349206,-19.28571429,-58.64516129,-53.79365079,20.42622951
ES,5/6/2020,-74.82539683,-32.47619048,-18.04761905,-58.42857143,-53.47619048,21.04918033
ES,5/7/2020,-75.38095238,-33.04761905,-23.71428571,-60.23809524,-53.76190476,21.63934426
ES,5/8/2020,-78.36507937,-34.6984127,-36.47619048,-64.19354839,-52.85714286,25.24590164
ES,5/9/2020,-83.65079365,-38.12698413,-49.17460317,-65.37096774,-44.87301587,20.40983607
ES,5/10/2020,-86.11111111,-53.35483871,-60.73015873,-72.93548387,-49.01587302,18.76666667
ES,5/11/2020,-64.6984127,-26.76190476,-16.22222222,-52.30645161,-47.11111111,17.19354839
ES,5/12/2020,-68.52380952,-28.95238095,-30.3968254,-57.27419355,-48.22222222,18.88709677
ES,5/13/2020,-67.65079365,-27.26984127,-21.68253968,-54.6984127,-48.17460317,19
ES,5/14/2020,-70.07936508,-29.44444444,-39.15873016,-60.47619048,-48.98412698,20.43548387
ES,5/15/2020,-70.53968254,-26.98412698,-34.84126984,-60.33870968,-48.6031746,22.77419355
ES,5/16/2020,-74.61904762,-29.58730159,-36.58730159,-56.93548387,-36.76190476,16.55737705
ES,5/17/2020,-72.85714286,-34.35483871,-29.52380952,-58.48387097,-35.17460317,12.93442623
ES,5/18/2020,-55.93650794,-22.20634921,5.19047619,-46.98387097,-42.71428571,14.9516129
ES,5/19/2020,-56.36507937,-21.17460317,5.73015873,-47.33870968,-43.15873016,15
ES,5/20/2020,-55.55555556,-19.57142857,3.333333333,-47.85714286,-43.14285714,15.69354839
ES,5/21/2020,-55.52380952,-18.33333333,-0.952380952,-49.0483871,-43.73015873,16.17741935
ES,5/22/2020,-58.15873016,-18.50793651,-10.9047619,-51.98387097,-41.44444444,17.98387097
ES,5/23/2020,-63.84126984,-21.98412698,-20.74603175,-49.64516129,-26.44444444,12.18032787
ES,5/24/2020,-64.55555556,-27.87096774,-23.20634921,-55.37096774,-25.57142857,9.590163934
ES,5/25/2020,-41.95238095,-15.55555556,10.22222222,-42.64516129,-39.47619048,12.57142857
ES,5/26/2020,-42.74603175,-15.42857143,16.01587302,-42.77419355,-37.77777778,12.3968254
ES,5/27/2020,-42.74603175,-14.53968254,17.3968254,-41.85483871,-37.50793651,12.61904762
ES,5/28/2020,-42.26984127,-12.73015873,15.58730159,-42.32258065,-37.85714286,12.82539683
ES,5/29/2020,-45.31746032,-12.85714286,6.80952381,-44.85483871,-36.50793651,13.9047619
ES,5/30/2020,-50.34920635,-15.84126984,1.26984127,-40.27419355,-15.14285714,7.016393443
ES,5/31/2020,-56.03174603,-22.50819672,-16.46031746,-51.43548387,-14.57142857,6.754098361
ES,6/1/2020,-35.3015873,-13.01587302,16.31746032,-38.77419355,-35.55555556,11.22222222
ES,6/2/2020,-35.92063492,-11.11111111,17.25396825,-37.69354839,-33.82539683,10.93650794
ES,6/3/2020,-37.66666667,-10.63492063,4.428571429,-39.5483871,-34.01587302,11.87301587
ES,6/4/2020,-38.6031746,-10.46031746,-8.047619048,-41.67741935,-34.93650794,12.82539683
ES,6/5/2020,-35.6984127,-10.50793651,8.015873016,-40.69354839,-31.92063492,12
ES,6/6/2020,-42.74603175,-14.20634921,-3.063492063,-38.53225806,-11.53968254,6.68852459
ES,6/7/2020,-51.03174603,-21,-20.46031746,-50.70967742,-12.47619048,7.098360656
ES,6/8/2020,-28.01587302,-9.777777778,4.349206349,-36.41935484,-31.88888889,10.22222222
ES,6/9/2020,-29.04761905,-13.03174603,14.26984127,-36.20967742,-32.58730159,10
ES,6/10/2020,-27.47619048,-8.523809524,18.28571429,-34.4516129,-31.42857143,9.53968254
ES,6/11/2020,-31.96825397,-17.06349206,-2.666666667,-42.03225806,-35.95238095,11.87301587
ES,6/12/2020,-32.38095238,-9.492063492,-7.714285714,-42.69354839,-31.92063492,12.0952381
ES,6/13/2020,-34.6984127,-13.01587302,6.079365079,-35.98387097,-6.142857143,5.213114754
ES,6/14/2020,-39.41269841,-15.72131148,3.793650794,-43.70967742,-2.063492063,3.442622951
ES,6/15/2020,-22.36507937,-9.26984127,21.58730159,-33.35483871,-28.93650794,8.396825397
ES,6/16/2020,-24.58730159,-9.555555556,10.57142857,-35.46774194,-29.3015873,9.428571429
ES,6/17/2020,-23.55555556,-8.174603175,20.76190476,-32.80645161,-29.01587302,8.984126984
ES,6/18/2020,-22.47619048,-8.349206349,21.79365079,-33.66129032,-29.38095238,8.619047619
ES,6/19/2020,-25.93650794,-9.26984127,19.80952381,-35.83870968,-27.93650794,8.365079365
ES,6/20/2020,-31.36507937,-11.61904762,26.12698413,-31.4516129,-2.666666667,2.278688525
ES,6/21/2020,-31.74603175,-5.409836066,20.3015873,-36,1.428571429,-0.06557377
ES,6/22/2020,-14.73015873,-4.222222222,44.15873016,-25.06451613,-29.41269841,5.476190476
ES,6/23/2020,-13.84126984,0.920634921,53.26984127,-23.43548387,-29.03174603,3.841269841
ES,6/24/2020,-24.42857143,-21.76190476,50.0952381,-31.06451613,-39.14285714,7.984126984
ES,6/25/2020,-15.36507937,-0.619047619,30.88888889,-25.43548387,-28.77777778,5.984126984
ES,6/26/2020,-18.14285714,-1.26984127,33.14285714,-25,-27.57142857,5.666666667
ES,6/27/2020,-22.31746032,-5.682539683,44.0952381,-18.8852459,-4.80952381,0.295081967
ES,6/28/2020,-25.12698413,0.033898305,28.23809524,-25.77419355,5.492063492,-2.049180328
ES,6/29/2020,-10.34920635,-4.920634921,47.96825397,-21.5483871,-28.06349206,4.365079365
ES,6/30/2020,-10.34920635,-2.063492063,49.17460317,-22.25806452,-25.66666667,4.031746032
ES,7/1/2020,-10.96825397,-1.333333333,42.01587302,-19.88709677,-26.85714286,4.238095238
ES,7/2/2020,-10.0952381,1.111111111,37.96825397,-20.4516129,-27.6031746,4.650793651
ES,7/3/2020,-13.57142857,-0.365079365,42.96825397,-20.90322581,-26.34920635,3.968253968
ES,7/4/2020,-18.82539683,-5.26984127,54.73015873,-15.2295082,-2.285714286,-1.016393443
ES,7/5/2020,-18.19047619,14.2,37.52380952,-21.06557377,5.047619048,-3.459016393
ES,7/6/2020,-6.206349206,0.952380952,56.15873016,-16.67741935,-27.96825397,3.380952381
ES,7/7/2020,-8.476190476,-2.222222222,67.93650794,-16.80645161,-28.33333333,3.222222222
ES,7/8/2020,-10.20634921,-1.968253968,61.63492063,-17.98387097,-26.87301587,3.666666667
ES,7/9/2020,-9.650793651,-1.079365079,57.23809524,-18.14516129,-27.3968254,3.746031746
ES,7/10/2020,-14.85714286,-2.571428571,47.73015873,-20.24193548,-26.63492063,3.777777778
ES,7/11/2020,-20.14285714,-7.063492063,56.15873016,-13.86885246,-1.222222222,-0.819672131
ES,7/12/2020,-20.6984127,5.070175439,32.25396825,-18.9516129,5.555555556,-2.639344262
ES,7/13/2020,-5.857142857,-0.26984127,72.53968254,-15.83870968,-27.52380952,2.936507937
ES,7/14/2020,-8.301587302,-1.587301587,68.87301587,-17.35483871,-27.80952381,3.301587302
ES,7/15/2020,-8.015873016,-0.587301587,63.92063492,-17.24193548,-26.14285714,3.253968254
ES,7/16/2020,-8,-1.904761905,62.85714286,-17.9516129,-27.57142857,3.603174603
ES,7/17/2020,-15.52380952,-2.603174603,56.49206349,-20.41935484,-26.79365079,3.825396825
ES,7/18/2020,-21.03174603,-7.174603175,62.01587302,-14.24590164,-1.126984127,-0.786885246
ES,7/19/2020,-21.07936508,3.070175439,41.6031746,-19.49180328,6,-3.114754098
ES,7/20/2020,-6.492063492,1.26984127,73.9047619,-16.61290323,-26.79365079,3.26984127
ES,7/21/2020,-8.952380952,-1.079365079,71.85714286,-19.17741935,-27.19047619,3.904761905
ES,7/22/2020,-8.888888889,-1.380952381,76.61904762,-18.38709677,-26.6031746,3.80952381
ES,7/23/2020,-8.825396825,-0.555555556,75.73015873,-18.29032258,-27,3.523809524
ES,7/24/2020,-14.96825397,0.158730159,65.11111111,-19.88709677,-26.38095238,3.793650794
ES,7/25/2020,-22.49206349,-15.33333333,69.38095238,-13.73770492,-3.968253968,-0.37704918
ES,7/26/2020,-18.87301587,6.859649123,48.9047619,-17.60655738,7.841269841,-3.344262295
ES,7/27/2020,-5.53968254,3.142857143,84.31746032,-15.91935484,-29.25396825,3.126984127
ES,7/28/2020,-7.396825397,0.301587302,77.68253968,-18.09677419,-28.68253968,3.888888889
ES,7/29/2020,-7.126984127,1.126984127,81.93650794,-16.83870968,-28.46031746,3.507936508
ES,7/30/2020,-7.238095238,1.365079365,73.82539683,-17.74193548,-29.49206349,3.46031746
ES,7/31/2020,-14.36507937,-4.857142857,63.95238095,-19.90322581,-30.95238095,4.06557377
ES,8/1/2020,-16.98412698,-1.492063492,59.52380952,-9.639344262,-2.53968254,-0.540983607
ES,8/2/2020,-14.14285714,14.27272727,51.33333333,-14.74193548,6.126984127,-2.245901639
ES,8/3/2020,4.317460317,11.11111111,106.0952381,-10.90322581,-33.44444444,3.301587302
ES,8/4/2020,0.920634921,6.206349206,116.5396825,-13.5483871,-33.61904762,3.587301587
ES,8/5/2020,0.079365079,4.317460317,120.4761905,-14.29032258,-34.14285714,3.483870968
ES,8/6/2020,-0.73015873,5.365079365,113.6349206,-14.80645161,-34.22222222,3.714285714
ES,8/7/2020,-10.33333333,0.746031746,84.87301587,-19.08064516,-33.0952381,4.412698413
ES,8/8/2020,-15.87301587,-3.333333333,79.3968254,-8.262295082,-3.603174603,-0.590163934
ES,8/9/2020,-11.14285714,13.57142857,63.71428571,-12.77419355,5.793650794,-2.803278689
ES,8/10/2020,6.857142857,12.42857143,122.5396825,-9.967741935,-36.71428571,3.619047619
ES,8/11/2020,1.492063492,7.031746032,110.7142857,-15.25806452,-37.26984127,4.952380952
ES,8/12/2020,3.380952381,7.904761905,112.3968254,-15.06451613,-36.46031746,5.158730159
ES,8/13/2020,3.126984127,7.793650794,123.1904762,-13.11290323,-36.47619048,4.349206349
ES,8/14/2020,-7.126984127,11.80952381,96.06349206,-16.93548387,-36.23809524,4.936507937
ES,8/15/2020,-23.50793651,-40.55555556,83.03174603,-11.14754098,-18.58730159,1.704918033
ES,8/16/2020,-8.333333333,22.37037037,63.96825397,-10.70491803,6.126984127,-2.540983607
ES,8/17/2020,5.033333333,18.65,88.38636364,-19.12765957,-38.45901639,4.634920635
ES,8/18/2020,1.65,9.183333333,99.93333333,-21.36956522,-36.27868852,5.047619048
ES,8/19/2020,-3.3,3.566666667,96.28888889,-23.76595745,-36.95081967,5.206349206
ES,8/20/2020,-3.15,4.533333333,95.63829787,-23.57446809,-37.2295082,5.238095238
ES,8/21/2020,-12.57377049,1.016666667,70.33333333,-26.12244898,-36.18032787,6.793650794
ES,8/22/2020,-19.14754098,-6.6,66.7962963,-20.13333333,-4.95,0.868852459
ES,8/23/2020,-15.28333333,8.575757576,48.32727273,-22.37777778,7.916666667,-1.967213115
ES,8/24/2020,-2.133333333,5.366666667,84.35555556,-21.95744681,-33.93442623,4.571428571
ES,8/25/2020,-5.616666667,2.033333333,88.63829787,-24.23404255,-33.59016393,4.666666667
ES,8/26/2020,-7.133333333,0.983333333,81.59574468,-24.80851064,-32.27868852,5.158730159
ES,8/27/2020,-7.483333333,1.166666667,72.27083333,-25.65957447,-32.75409836,5.19047619
ES,8/28/2020,-15.09836066,-1.116666667,48.64814815,-28.85714286,-32.45901639,6.888888889
ES,8/29/2020,-21.3442623,-6,29.625,-27.31111111,-5.95,2.68852459
ES,8/30/2020,-19.58333333,3.606060606,26.43103448,-26.93478261,6.75,-0.524590164
ES,8/31/2020,-5.05,3.15,48.76086957,-21.65957447,-29.49180328,4.53968254
ES,9/1/2020,-8.3,1.666666667,49.78723404,-22.19148936,-27.49180328,4.253968254
ES,9/2/2020,-9.983333333,-0.75,54.18,-23.10638298,-26.85245902,4.596774194
ES,9/3/2020,-10.15,-0.245901639,53.56862745,-23.91489362,-27.29508197,4.428571429
ES,9/4/2020,-15.63934426,-2.983606557,41.96296296,-25.34,-26.08196721,4.317460317
ES,9/5/2020,-20.39344262,-5.116666667,39.73684211,-24.04444444,-3.166666667,0.786885246
ES,9/6/2020,-20.25,8.225806452,25.10344828,-27.06382979,8.483333333,-0.967213115
ES,9/7/2020,-5.866666667,4.566666667,40.42857143,-22.14893617,-29.37704918,4.079365079
ES,9/8/2020,-12.8,-11.91666667,45.9375,-26.6875,-34.48387097,5.258064516
ES,9/9/2020,-10.51666667,2.116666667,41,-22.31914894,-25.1147541,4.206349206
ES,9/10/2020,-9.216666667,2.672131148,45.56862745,-20.59574468,-25.83606557,3.253968254
ES,9/11/2020,-16.01587302,-5.904761905,51.6984127,-21.87096774,-28.14285714,3.698412698
ES,9/12/2020,-19.9047619,-5.238095238,49.49206349,-18.57377049,-2.587301587,-0.426229508
ES,9/13/2020,-21.9047619,0.803571429,29.84126984,-22.3442623,9.396825397,-2.163934426
ES,9/14/2020,-8.73015873,1.142857143,39.96825397,-17.62903226,-21.95238095,2.698412698
ES,9/15/2020,-12.26984127,-3.53968254,42.3968254,-18.98387097,-22.3015873,3.412698413
ES,9/16/2020,-14.23809524,-3.380952381,36.73015873,-19.17741935,-20.98412698,3.412698413
ES,9/17/2020,-16.57142857,-4.73015873,22.34920635,-21.48387097,-22.92063492,4.112903226
ES,9/18/2020,-22.49206349,-6.904761905,5.682539683,-24.72580645,-21.79365079,5.412698413
ES,9/19/2020,-24.41269841,-6.047619048,10.44444444,-26.13114754,-3.507936508,3.672131148
ES,9/20/2020,-26.85714286,-5.107142857,7.650793651,-26.86885246,6.555555556,2.049180328
ES,9/21/2020,-13.34920635,-2.396825397,26.79365079,-17.75806452,-21.98412698,3.761904762
ES,9/22/2020,-16.87301587,-2.904761905,25.93650794,-16.19354839,-20.63492063,4.095238095
ES,9/23/2020,-20.23809524,-1.793650794,16.28571429,-15.87096774,-19.71428571,5.142857143
ES,9/24/2020,-20.6031746,-2.142857143,9.428571429,-16.83870968,-20.82539683,5.587301587
ES,9/25/2020,-23.71428571,-1.619047619,2.26984127,-17.93548387,-19.3015873,5.571428571
ES,9/26/2020,-26.34920635,-3.73015873,6.301587302,-21.16393443,-2.507936508,4.53968254
ES,9/27/2020,-30.63492063,-3.160714286,0.142857143,-22.30645161,5.603174603,3.262295082
ES,9/28/2020,-17,0.619047619,15.0952381,-12.64516129,-16.3968254,4.365079365
ES,9/29/2020,-18.55555556,-1.095238095,19.12698413,-14.08064516,-17.03174603,4.285714286
ES,9/30/2020,-19.79365079,1.603174603,15.57142857,-12.69354839,-16.53968254,3.841269841
ES,10/1/2020,-20.85714286,4,3.349206349,-14.14516129,-14.93650794,4.015873016
ES,10/2/2020,-27.46031746,-1.031746032,-20.34920635,-15.33870968,-15.95238095,5.952380952
ES,10/3/2020,-25.47619048,0.365079365,-7.380952381,-18.29508197,-4.301587302,4.555555556
ES,10/4/2020,-33.85714286,0.803571429,-19.52380952,-24.8852459,0.444444444,4.573770492
ES,10/5/2020,-17.20634921,3.428571429,10.19047619,-7.532258065,-15.61904762,3.46031746
ES,10/6/2020,-18.6984127,2.222222222,12.38095238,-8.951612903,-14.76190476,3.428571429
ES,10/7/2020,-20.28571429,0.412698413,13.23809524,-11.79032258,-13.95238095,3.984126984
ES,10/8/2020,-17.52380952,3.761904762,18.12698413,-9.016129032,-13.79365079,3.349206349
ES,10/9/2020,-20.52380952,-0.285714286,24.17460317,-9.35483871,-19.03174603,4.317460317
ES,10/10/2020,-23.03174603,4.285714286,22,-15.93442623,-4.380952381,3.126984127
ES,10/11/2020,-18.76190476,18.75,27.04761905,-25.69354839,-0.682539683,3.098360656
ES,10/12/2020,-30.15873016,-53.01587302,55.28571429,-29.82258065,-66.88888889,12.65079365
ES,10/13/2020,-20.85714286,9.968253968,6.444444444,-9.467741935,-15.65079365,4.015873016
ES,10/14/2020,-23.44444444,3.206349206,-1.920634921,-12.9516129,-13.17460317,5.555555556
ES,10/15/2020,-23.15873016,1.301587302,-1.317460317,-13.35483871,-14.06349206,5.666666667
ES,10/16/2020,-26.65079365,2.317460317,2.238095238,-13.58064516,-12.3015873,5.555555556
ES,10/17/2020,-31.28571429,-3.158730159,5.158730159,-20.44262295,-5.095238095,5.650793651
ES,10/18/2020,-36.76190476,-2.517857143,0.507936508,-24.48387097,-1.349206349,4.655737705
ES,10/19/2020,-25.23809524,-0.444444444,4.19047619,-12.96774194,-13.01587302,5.126984127
ES,10/20/2020,-30.53968254,-4.968253968,-14.66666667,-19.24193548,-14.36507937,6.619047619
ES,10/21/2020,-27.71428571,-0.746031746,-4.73015873,-15.58064516,-12.66666667,6.571428571
ES,10/22/2020,-29.17460317,-1.523809524,-13.26984127,-16.06451613,-14.07936508,7.206349206
ES,10/23/2020,-28.66666667,3.80952381,-3.523809524,-15.11290323,-12.50793651,6.634920635
ES,10/24/2020,-34.46031746,-2.936507937,-4.285714286,-23.55737705,-9.015873016,7.031746032
ES,10/25/2020,-42.73015873,-4.267857143,-25.92063492,-34.06557377,-8.777777778,7.016393443
ES,10/26/2020,-26.22222222,0.80952381,-7.396825397,-14.72580645,-13.71428571,6.222222222
ES,10/27/2020,-28.11111111,0.857142857,-4.888888889,-16.20967742,-13.85714286,6.396825397
ES,10/28/2020,-28.42857143,1.079365079,-0.047619048,-15.82258065,-12.95238095,6.650793651
ES,10/29/2020,-26.61904762,4.031746032,3.253968254,-13.37096774,-14.15873016,5.936507937
ES,10/30/2020,-32.55555556,4.46031746,-3.047619048,-18.91935484,-14.88888889,7.936507937
ES,10/31/2020,-38.23809524,-0.063492063,-5.825396825,-29.21311475,-11.55555556,8.380952381
ES,11/1/2020,-40.82539683,2.642857143,-8.333333333,-37.5,-12.28571429,7.37704918
ES,11/2/2020,-34.9047619,-22.34920635,8.904761905,-27.98387097,-41.74603175,11.55555556
ES,11/3/2020,-29.73015873,3.650793651,-10.85714286,-18.25806452,-15.22222222,6.619047619
ES,11/4/2020,-32.79365079,-0.396825397,-21.42857143,-23.59677419,-15.14285714,8.587301587
ES,11/5/2020,-31.65079365,-0.365079365,-20.76190476,-23.70967742,-15.9047619,8.619047619
ES,11/6/2020,-39,0.555555556,-21.46031746,-26.82258065,-15.84126984,10.22222222
ES,11/7/2020,-48.28571429,-3.650793651,-28.36507937,-38.8852459,-19.22222222,12.52380952
ES,11/8/2020,-52.98412698,-7.142857143,-19.96825397,-39.5483871,-19.65079365,9.803278689
ES,11/9/2020,-33.50793651,-0.53968254,-2.714285714,-20.66129032,-16.50793651,7.634920635
ES,11/10/2020,-37.46031746,-1.73015873,-0.952380952,-22.03225806,-15.96825397,7.666666667
ES,11/11/2020,-39.15873016,-2.396825397,-4.253968254,-23.01612903,-16.57142857,8.53968254
ES,11/12/2020,-38.52380952,-0.126984127,-2.952380952,-22.06451613,-17.07936508,8.26984127
ES,11/13/2020,-42.07936508,1.317460317,-8.253968254,-24.98387097,-18.20634921,10.33333333
ES,11/14/2020,-49.22222222,-4.952380952,-21.47619048,-37.91803279,-20.63492063,11.76190476
ES,11/15/2020,-54.76190476,-8.910714286,-22.3015873,-39.46774194,-22.33333333,9.93442623
ES,11/16/2020,-36.57142857,-3.571428571,-0.841269841,-20.53225806,-15.46031746,7.285714286
ES,11/17/2020,-37.46031746,-2.777777778,3.777777778,-21.58064516,-15.74603175,7.349206349
ES,11/18/2020,-38.28571429,-2.126984127,1.46031746,-22.14516129,-15.22222222,7.888888889
ES,11/19/2020,-38.36507937,-1.015873016,-8.476190476,-22.09677419,-16.22222222,8.206349206
ES,11/20/2020,-41.36507937,1.777777778,-11.01587302,-23.5,-15.87301587,9.666666667
ES,11/21/2020,-46.01587302,-3.26984127,-11.98412698,-32.81967213,-19.04761905,10.23809524
ES,11/22/2020,-51.55555556,-3.642857143,-13.3968254,-35.01639344,-21.25396825,8.62295082
ES,11/23/2020,-33.96825397,-2.666666667,-4.396825397,-20.4516129,-14.63492063,6.952380952
ES,11/24/2020,-34.41269841,-1.873015873,-5.396825397,-21.75806452,-14.76190476,7.142857143
ES,11/25/2020,-36.44444444,-1.317460317,-15.85714286,-23.83870968,-14.77777778,8.222222222
ES,11/26/2020,-36.04761905,0.492063492,-21.68253968,-24.32258065,-15.71428571,8.714285714
ES,11/27/2020,-36.38095238,3.095238095,-21.38095238,-24.88709677,-16.11111111,10.11111111
ES,11/28/2020,-40.52380952,0.571428571,-19.98412698,-31.72131148,-16.6984127,10.3015873
ES,11/29/2020,-44.44444444,11.125,-21.55555556,-35.04918033,-17.80952381,8.885245902
ES,11/30/2020,-29.14285714,1.063492063,-3.507936508,-18.35483871,-13.65079365,6.412698413
ES,12/1/2020,-30.80952381,2.174603175,-5.142857143,-19.27419355,-13.55555556,6.507936508
ES,12/2/2020,-31.88888889,3.079365079,-11.0952381,-20.03225806,-12.98412698,7.19047619
ES,12/3/2020,-30.87301587,4.682539683,-12.01587302,-18.51612903,-14.9047619,7.238095238
ES,12/4/2020,-35.73015873,4.587301587,-27.9047619,-23.43548387,-16.63492063,10.15873016
ES,12/5/2020,-39.73015873,2.079365079,-30.3015873,-33.39344262,-16.68253968,10.19047619
ES,12/6/2020,-41.34920635,29.41818182,-28.84126984,-43.25806452,-19.85714286,9.31147541
ES,12/7/2020,-29.44444444,-9.80952381,-7.507936508,-40.41935484,-59.19047619,16.07936508
ES,12/8/2020,-50.58730159,-57.04761905,-14.03174603,-47.12903226,-72.87301587,21.19047619
ES,12/9/2020,-28.3015873,14.31746032,-15.20634921,-19.46774194,-13.9047619,6.476190476
ES,12/10/2020,-30.11111111,5.746031746,-21.25396825,-23.5,-14.87301587,8.111111111
ES,12/11/2020,-34.03174603,3,-24.95238095,-26.51612903,-13.74603175,9.714285714
ES,12/12/2020,-34.0952381,0.571428571,-16.46031746,-29.72131148,-11.74603175,8.761904762
ES,12/13/2020,-34.74603175,24.90909091,-15.49206349,-33.29508197,-12.31746032,7.213114754
ES,12/14/2020,-23.42857143,0.285714286,-11.33333333,-19.53225806,-12.6031746,5.793650794
ES,12/15/2020,-22.53968254,2.714285714,-4.26984127,-18.19354839,-12.6984127,5.523809524
ES,12/16/2020,-25.15873016,2.365079365,-12.15873016,-20.12903226,-12.36507937,6.571428571
ES,12/17/2020,-23.23809524,6.126984127,-6.396825397,-18,-13.50793651,6.158730159
ES,12/18/2020,-27.57142857,3.317460317,-13.03174603,-19.43548387,-13.57142857,7.587301587
ES,12/19/2020,-33.0952381,0.285714286,-23.93650794,-26.06557377,-12.03174603,8.46031746
ES,12/20/2020,-28.6984127,43.89090909,-16.19047619,-28.81967213,-10.34920635,6.737704918
ES,12/21/2020,-12.77777778,15.93650794,3.142857143,-13.51612903,-16.98412698,5.253968254
ES,12/22/2020,-12.44444444,18.95238095,10.73015873,-10.41935484,-20.61904762,5.126984127
ES,12/23/2020,-9.476190476,36.96825397,6.222222222,-9.37704918,-31.92063492,6.698412698
ES,12/24/2020,-22.28571429,16.92063492,-3.698412698,-32.09677419,-51.25396825,11.14285714
ES,12/25/2020,-70.19047619,-78.76190476,-25.52380952,-64.41935484,-79.12698413,24.01587302
ES,12/26/2020,-37.22222222,-11.50793651,-11.31746032,-29.54098361,-23.46031746,9.666666667
ES,12/27/2020,-33.03174603,30.45454545,-20.71428571,-34.40983607,-15.49206349,7.606557377
ES,12/28/2020,-15.61904762,11.68253968,-6.174603175,-27.72580645,-40.14285714,11.3015873
ES,12/29/2020,-15.85714286,16.19047619,-0.476190476,-27.43548387,-40.31746032,10.76190476
ES,12/30/2020,-12.71428571,35.03174603,4.19047619,-22.06451613,-38.98412698,9.73015873
ES,12/31/2020,-25.49206349,15.98412698,-9.825396825,-37.11290323,-52.01587302,12.42857143
FI,3/10/2020,0.34375,1.081967213,0.433333333,-4.928571429,-1.096385542,1.476923077
FI,3/11/2020,-0.287878788,0.174603175,0.09375,-5.651162791,-1.771084337,1.507692308
FI,3/12/2020,0.106060606,9.870967742,0.875,-6.133333333,-2.43373494,1.671875
FI,3/13/2020,-4.25,15,-1.756097561,-17.53846154,-6.240963855,4.474576271
FI,3/14/2020,-16.93548387,0.566666667,23.21276596,-19.53488372,-6.111111111,4.21875
FI,3/15/2020,-19.54901961,-5.132075472,25.04878049,-27.91304348,-8.4,4.076923077
FI,3/16/2020,-13.57142857,5.152542373,13.22222222,-24.34090909,-15.87951807,6.666666667
FI,3/17/2020,-22.453125,0.629032258,4.464285714,-36.31914894,-24.61445783,10.46551724
FI,3/18/2020,-32.26315789,-10.83870968,32.86956522,-40.5,-35.26506024,12.85964912
FI,3/19/2020,-34.22413793,-13.03333333,38.80769231,-42.74,-36.86746988,13.19642857
FI,3/20/2020,-35.66666667,-12.77464789,40.24242424,-47.89090909,-37.30120482,14.55555556
FI,3/21/2020,-44.98214286,-15.31147541,60.02631579,-43.52272727,-18,7.928571429
FI,3/22/2020,-44.75,-17.16666667,76.31428571,-50.52173913,-19.75925926,6.681818182
FI,3/23/2020,-39.88235294,-15.88709677,34.16666667,-47.28,-39.26506024,13.21428571
